transaction_id,customer_id,item_purchased,category,organization_id,price,payment_mode,purchase_date
ba015d54-1f25-4af0-8096-41f28b41f671,CUSTID_459,hair,Electronics,ORGID_54,535.76,Debit Card,2023-12-17
0c6c1141-9623-42f3-859c-4d4d0ca28b30,CUSTID_818,chair,Software,ORGID_88,573.69,Debit Card,2023-04-05
67b6831a-6818-4ad1-8d5b-9813b8c5da65,CUSTID_962,visit,Electronics,ORGID_141,966.48,Credit Card,2022-05-07
4ff6eca9-b50a-4afd-8a1f-505a49ad9ded,CUSTID_933,will,Fashion,ORGID_173,387.09,Debit Card,2024-04-24
cea33e2f-43f4-4fa1-99a8-4a23005e6234,CUSTID_570,little,Books,ORGID_120,169.16,Credit Card,2024-07-20
590469a8-79a4-46e0-9b85-65fd72691345,CUSTID_993,head,Healthcare,ORGID_187,221.44,Credit Card,2021-07-27
046f6679-0b32-402e-87e8-eeb3d243b0e3,CUSTID_782,official,Books,ORGID_33,540.0,Debit Card,2020-12-23
befdc44e-ae65-49a9-a9ff-b0b0d1185f04,CUSTID_381,stop,Clothing,ORGID_62,197.64,Debit Card,2024-03-28
b3f82f7f-a7d9-4961-b4d9-ced03ce0e6d3,CUSTID_899,decade,Books,ORGID_24,683.57,PayPal,2023-07-25
9163f6a5-41a1-4e12-a2b2-7a99795a72be,CUSTID_356,include,Furniture,ORGID_75,217.8,PayPal,2022-10-10
2c681889-7d60-48ac-90c3-e9dee230c20e,CUSTID_286,receive,Fashion,ORGID_34,82.5,Credit Card,2023-08-09
f88056a0-c70c-427d-9d2d-3970c7740fb2,CUSTID_994,best,Clothing,ORGID_71,348.68,Credit Card,2022-02-27
acaca578-c7e1-4005-b011-a21f2d30df48,CUSTID_524,compare,Fashion,ORGID_114,981.19,Credit Card,2021-09-24
77401059-daf7-456a-8d40-227908032457,CUSTID_401,behind,Books,ORGID_34,678.72,Debit Card,2022-06-26
570eafe6-8b3a-433c-808f-c63b73eea599,CUSTID_395,explain,Furniture,ORGID_9,231.96,PayPal,2024-10-19
a29a3271-0cf2-4564-a049-3c36c0971552,CUSTID_463,yet,Fashion,ORGID_142,944.62,Debit Card,2020-05-15
30758afc-5e48-49b9-a685-1767b4bd50d5,CUSTID_418,nothing,Software,ORGID_71,349.82,Debit Card,2021-12-15
aff77fc7-f162-4a1d-9d1d-a91e960628b2,CUSTID_617,page,Healthcare,ORGID_157,667.97,Credit Card,2021-05-17
548c138f-7a76-4013-9ca6-5957bd5a35a9,CUSTID_869,chance,Clothing,ORGID_70,851.03,Net Banking,2022-03-26
5a6cd342-797d-4032-926a-0719e7728d37,CUSTID_368,sister,Clothing,ORGID_163,86.42,Credit Card,2022-03-10
fcf02599-4e2c-4b88-9fab-f71d67b00f80,CUSTID_638,employee,Furniture,ORGID_76,568.33,Debit Card,2021-06-15
f604055c-33e3-467a-be51-e938b17e82cd,CUSTID_422,water,Electronics,ORGID_152,565.8,PayPal,2021-05-23
df758593-ffbd-48b1-a639-6f64691351d2,CUSTID_690,rock,Books,ORGID_197,978.8,Net Banking,2023-02-23
67728807-adee-452b-8d67-9f178a2d6817,CUSTID_479,sell,Healthcare,ORGID_152,432.14,Net Banking,2024-11-22
14799242-9991-478b-bf2f-b836991c3f43,CUSTID_663,possible,Clothing,ORGID_85,425.98,PayPal,2024-01-30
edb0b784-69fe-47b0-b22f-37b729463a7f,CUSTID_710,down,Books,ORGID_146,357.95,Credit Card,2025-02-24
c2f15c0b-a1f8-4cd1-96ce-c10d7c3a0e38,CUSTID_805,girl,Software,ORGID_9,285.26,Credit Card,2025-03-04
3bbebbd5-6a49-4132-9fc3-73584455bf13,CUSTID_742,activity,Clothing,ORGID_68,917.8,Debit Card,2021-05-18
d03ca68d-bf9c-4821-a1e2-34b94bfb5ee0,CUSTID_857,need,Fashion,ORGID_104,790.99,Net Banking,2021-10-29
fa53ea88-cb8b-4f85-99c9-94ee3ce23e7a,CUSTID_628,while,Books,ORGID_98,932.24,PayPal,2022-06-04
7e1370e9-09c8-4cf3-a5b4-9d050c91909b,CUSTID_144,page,Furniture,ORGID_161,939.81,Credit Card,2023-02-15
85055647-eaa2-492d-a004-8abd7984349a,CUSTID_739,budget,Entertainment,ORGID_153,849.07,Net Banking,2024-01-24
ada5ab1c-22d6-4cf3-b116-c9f26e549844,CUSTID_177,music,Books,ORGID_161,27.45,Net Banking,2020-09-19
83d9317e-90d8-4e47-8f9f-e1197c44ed35,CUSTID_151,town,Furniture,ORGID_19,325.74,PayPal,2023-07-09
090e6120-1b23-4d57-b307-ba666576a2a6,CUSTID_446,left,Fashion,ORGID_139,743.86,Net Banking,2024-01-30
2c5d8768-99bd-4272-825d-a450f4288939,CUSTID_879,produce,Software,ORGID_43,312.95,Debit Card,2024-01-03
ae744505-575c-433a-ae58-d3be530b898e,CUSTID_817,degree,Furniture,ORGID_186,55.79,Credit Card,2022-06-30
35a11e77-9816-47fa-b82a-aab42ee52b22,CUSTID_811,others,Electronics,ORGID_189,514.36,PayPal,2024-07-05
2c05c531-3ced-402a-84c6-21e00b736c76,CUSTID_169,doctor,Entertainment,ORGID_189,691.01,Credit Card,2024-03-17
ce7b5b2e-30f4-4bbc-ab75-e54cb6072dec,CUSTID_668,significant,Software,ORGID_34,319.11,Credit Card,2024-11-12
35106133-1178-4363-a4a5-9e16fc4d4426,CUSTID_664,you,Fashion,ORGID_157,189.75,Debit Card,2024-01-13
79d053f6-0c5a-4150-8b92-4f859f05156e,CUSTID_393,factor,Fashion,ORGID_139,743.65,Credit Card,2020-01-17
5d541259-07cf-4934-baaf-eedc0ba3e2cd,CUSTID_359,so,Electronics,ORGID_73,986.95,PayPal,2021-10-13
aceaee98-4b4f-4f8a-8308-f47b52c3258b,CUSTID_937,choice,Software,ORGID_107,180.21,Credit Card,2023-10-18
e49d32e3-ef48-48c2-b43c-e37ef4cdee2c,CUSTID_261,ago,Books,ORGID_190,665.66,PayPal,2023-11-05
7992f0c4-6558-4263-97c3-d5849f0636c6,CUSTID_789,development,Books,ORGID_195,612.17,PayPal,2023-03-07
081c57f3-1f46-451d-afbf-5b06e9220a5b,CUSTID_217,spend,Furniture,ORGID_8,673.22,PayPal,2021-04-20
2dea6309-64bd-4ec5-a0a3-09bf13aa0d41,CUSTID_156,attention,Furniture,ORGID_192,104.34,Net Banking,2020-03-27
6dc02c61-9082-492d-869b-0fa98a647d04,CUSTID_680,site,Healthcare,ORGID_60,935.52,Debit Card,2024-12-24
a46a3415-daf7-4b28-a774-98361dbb2af9,CUSTID_227,leave,Entertainment,ORGID_26,324.33,Credit Card,2020-08-10
711ad581-039f-4c60-96e1-ca67ffaa1dd2,CUSTID_442,action,Books,ORGID_173,946.92,Net Banking,2020-02-04
7560881b-c114-4ab0-9c6d-5034ad0680e4,CUSTID_764,bank,Furniture,ORGID_188,903.37,Debit Card,2021-09-29
a79e0e32-b3d6-4338-b5cb-238ff9d8e2c7,CUSTID_58,could,Electronics,ORGID_15,808.4,Debit Card,2021-08-10
2463df36-b65d-4d4a-819c-ddaa1ed24c22,CUSTID_356,believe,Fashion,ORGID_170,333.96,Debit Card,2023-10-26
78bc5217-8b42-4287-ac86-e2022a4f9927,CUSTID_676,over,Furniture,ORGID_145,251.6,PayPal,2023-06-05
0d143926-f043-4824-9707-09a5e159e285,CUSTID_568,economy,Healthcare,ORGID_174,930.02,Credit Card,2020-06-26
ddea6462-6b87-4e1b-8f87-1899f28f0f91,CUSTID_588,sense,Finance,ORGID_48,110.32,Debit Card,2021-12-24
59701822-9363-4f7f-bc88-efde5bbf105d,CUSTID_137,world,Furniture,ORGID_162,518.8,Debit Card,2023-06-12
b9ff100d-6749-4e16-aa4b-f96648545486,CUSTID_884,matter,Furniture,ORGID_64,54.43,Debit Card,2024-06-14
14a5191e-fd58-4f7c-97b2-9767d72d5dea,CUSTID_322,information,Healthcare,ORGID_128,555.99,Credit Card,2022-03-24
64f42c92-d9c6-4349-b0b9-0f2569d49124,CUSTID_79,cover,Furniture,ORGID_198,165.68,PayPal,2020-12-10
60b388f8-8994-4e7e-a349-6061a62b86e4,CUSTID_285,create,Electronics,ORGID_66,385.45,Credit Card,2021-11-05
baad4414-90c6-4743-9336-2c95c6b194dc,CUSTID_71,form,Entertainment,ORGID_137,289.83,Debit Card,2024-08-24
10cd418d-1932-440f-9293-732e9c3b8271,CUSTID_577,alone,Fashion,ORGID_146,756.76,Credit Card,2023-02-23
3b6d197e-b31c-4b82-9e6d-46966c49ca36,CUSTID_181,practice,Healthcare,ORGID_175,476.39,Credit Card,2021-01-14
77ac5fb4-0ede-4c6a-97f6-c989dbe5d02d,CUSTID_625,light,Finance,ORGID_136,891.57,Credit Card,2022-02-01
8bb2b85d-c6dd-4379-a8ff-087ba72adf6c,CUSTID_746,star,Clothing,ORGID_61,626.93,PayPal,2023-06-02
f95d6cae-a500-4f6b-a5dc-2fbef4095ca4,CUSTID_698,act,Clothing,ORGID_19,314.97,Credit Card,2021-04-17
a810e193-7107-40eb-8441-1b9bc893eb9d,CUSTID_775,put,Clothing,ORGID_152,444.7,Debit Card,2020-10-14
77e1ee7e-dd5a-4f65-94d2-f9dd3e874614,CUSTID_83,fear,Books,ORGID_148,497.17,Net Banking,2023-06-12
abed8124-1539-430a-add0-36270e127389,CUSTID_715,site,Finance,ORGID_106,673.28,Debit Card,2021-12-12
65c4c1fe-bb04-4ab1-b452-d28bfe8bd8d5,CUSTID_6,glass,Electronics,ORGID_71,771.82,PayPal,2022-05-31
42424073-be62-4d08-b03a-93a6d0444c9a,CUSTID_596,manage,Finance,ORGID_28,443.72,Net Banking,2021-12-19
629fdeb5-d791-4995-90b2-f2b94cd2bfc0,CUSTID_70,significant,Fashion,ORGID_117,278.28,Credit Card,2021-01-27
ffb1ec4c-71ba-47ca-b60d-2e2dc65d7e3b,CUSTID_62,how,Clothing,ORGID_115,390.57,PayPal,2024-07-21
e06b8367-4bf0-46b3-9f44-f31c578e6a6e,CUSTID_337,issue,Fashion,ORGID_67,486.18,Debit Card,2022-04-06
c8eb0eea-b08d-450b-b6ab-2ae3ac53a4ba,CUSTID_345,forget,Fashion,ORGID_0,35.16,PayPal,2020-12-25
6567ee23-e3b2-4e45-87af-038d010bd8d5,CUSTID_140,professor,Finance,ORGID_198,498.2,PayPal,2024-11-03
0d0653d6-b617-42fb-9621-446ba2d61c35,CUSTID_415,pull,Healthcare,ORGID_26,656.58,Debit Card,2024-01-17
6e85fb3e-1e91-4600-b43d-7edb548544c1,CUSTID_592,improve,Healthcare,ORGID_7,314.53,Net Banking,2020-12-06
c9d5bd58-05be-466a-b566-634461be6fd3,CUSTID_29,tree,Fashion,ORGID_183,556.06,Credit Card,2022-09-27
c1411af4-d355-4b1b-b919-b6dfdf2cc48b,CUSTID_841,magazine,Electronics,ORGID_57,280.17,PayPal,2023-10-16
55e0eaec-a3a3-4962-8a89-6c6be0b6c83c,CUSTID_197,with,Software,ORGID_116,199.64,Net Banking,2020-08-14
12b8a743-cd16-436f-a28f-788e36824ba2,CUSTID_453,behavior,Electronics,ORGID_115,52.57,Net Banking,2023-07-11
0acb27ae-e954-4872-ba63-9b23c38142dc,CUSTID_912,show,Fashion,ORGID_196,91.87,Debit Card,2025-02-23
7d9ecd94-d32b-41f4-93b8-46d4ad46bd2d,CUSTID_535,almost,Entertainment,ORGID_49,661.73,Debit Card,2020-11-21
40498bc9-a0c6-4d30-9605-f2eb7351c44d,CUSTID_610,piece,Software,ORGID_149,286.9,PayPal,2025-01-19
50291f1f-3416-4acd-9359-0eb07f9dec49,CUSTID_408,animal,Healthcare,ORGID_128,829.4,Debit Card,2020-01-07
82d4a577-6884-4f0e-b77a-4c2376f062ba,CUSTID_486,represent,Clothing,ORGID_199,896.86,PayPal,2021-09-26
e4fb2a30-d94e-48cb-9b7e-9e69777a5aaa,CUSTID_956,me,Electronics,ORGID_105,490.35,Net Banking,2023-03-13
c926fd6e-5a1f-48d7-bcf3-a6b37ee8fde2,CUSTID_281,since,Furniture,ORGID_11,448.9,PayPal,2021-06-08
d3322a22-0d62-44f9-9af6-aac400055652,CUSTID_613,ever,Software,ORGID_150,904.2,PayPal,2020-05-31
11873f20-42a0-4148-bcc5-589166ba2e7a,CUSTID_407,performance,Healthcare,ORGID_184,371.1,Debit Card,2020-10-08
616fcd57-09b1-438c-9962-2c501382bfe2,CUSTID_587,state,Books,ORGID_107,362.01,Credit Card,2022-09-13
4882b4bf-578e-4e9d-acbe-4f1fa75e3872,CUSTID_444,perform,Fashion,ORGID_194,314.31,Credit Card,2021-10-22
99c99d6c-e063-4f09-b3e8-8993c69db542,CUSTID_270,response,Fashion,ORGID_27,889.38,PayPal,2020-04-16
f3ca2f31-db90-4ef4-a4fc-299eb02eb5de,CUSTID_707,very,Clothing,ORGID_82,668.53,PayPal,2023-10-06
61d9970e-0439-4d22-966f-76a609d43f9a,CUSTID_228,fight,Healthcare,ORGID_199,900.86,Net Banking,2024-11-10
b2edbe6d-ffd1-4122-bcaa-6a15b63695ec,CUSTID_384,none,Healthcare,ORGID_194,595.47,Net Banking,2022-06-20
6fd540e7-a9f6-42b7-ad64-804e3392336a,CUSTID_48,seek,Finance,ORGID_175,660.73,Credit Card,2024-07-27
38d515df-4ffc-4950-ada4-0d30f650641b,CUSTID_971,behind,Entertainment,ORGID_131,797.57,Debit Card,2022-08-16
2c1768b7-4edf-4c2e-b62d-a6bfdf0fba5a,CUSTID_676,activity,Fashion,ORGID_181,763.62,Credit Card,2022-12-15
fb4d73c6-d254-4d1e-ac31-1de3d04711cc,CUSTID_317,woman,Electronics,ORGID_83,845.16,Credit Card,2023-11-07
2b5e3896-73ab-4ea7-b0ab-24367169a2ba,CUSTID_272,woman,Electronics,ORGID_140,97.68,PayPal,2021-12-16
1182e267-87c8-4d35-a96c-7957f1d5ce39,CUSTID_908,us,Healthcare,ORGID_194,861.07,PayPal,2020-02-17
515b0fe4-e02d-48b2-bb52-5be1dd30cab7,CUSTID_331,other,Electronics,ORGID_2,113.96,PayPal,2020-10-01
8e8c0243-7848-41c9-8080-ac8824e63d2b,CUSTID_775,we,Fashion,ORGID_177,175.37,Net Banking,2020-02-04
5ec01502-c9ce-4e3d-a892-96057ef9ce79,CUSTID_441,seven,Entertainment,ORGID_23,902.07,Net Banking,2020-07-29
09b6d5f9-4584-4b1a-8120-578074a58777,CUSTID_551,of,Healthcare,ORGID_58,749.72,Net Banking,2023-04-19
95ca8865-7170-4b36-85d7-936c150a4884,CUSTID_678,international,Electronics,ORGID_76,565.2,PayPal,2025-02-24
37076152-434d-4fcb-b90d-5dcbab8fbf4a,CUSTID_36,person,Clothing,ORGID_145,885.69,Net Banking,2023-09-03
ded5e8af-0803-4876-a1f8-1506bef34aff,CUSTID_440,other,Fashion,ORGID_26,734.14,Net Banking,2024-07-14
d4f56080-b7be-4fa5-9b5c-fcd38d4e8b8c,CUSTID_830,chair,Healthcare,ORGID_168,634.12,Debit Card,2020-09-15
115481bd-9c89-4fa7-82e5-39d56c160deb,CUSTID_884,field,Entertainment,ORGID_172,726.32,PayPal,2021-08-01
9fcb4c8a-84ac-414c-95c0-37d768b90191,CUSTID_684,foreign,Software,ORGID_164,942.51,Net Banking,2020-06-06
387d2535-61fd-4138-825c-ea07a063dac0,CUSTID_11,various,Entertainment,ORGID_34,537.63,Credit Card,2020-08-12
2a20b193-355f-4931-a314-1f960426e9fa,CUSTID_828,red,Clothing,ORGID_41,343.9,PayPal,2025-02-08
434c6bd8-d485-4df3-8d27-1a01682c0e27,CUSTID_347,nation,Fashion,ORGID_188,272.64,Debit Card,2021-12-11
dfcba9d8-fef1-4211-8507-be5bb019371d,CUSTID_699,party,Software,ORGID_164,105.58,Net Banking,2021-02-15
a09619da-1c5b-4563-9442-c3da7592ff29,CUSTID_694,scene,Healthcare,ORGID_35,91.5,Net Banking,2024-10-21
a4844217-1570-41b3-906d-b86d1e477466,CUSTID_306,major,Entertainment,ORGID_41,944.08,Debit Card,2023-07-21
81693d5d-4bff-4ffe-978e-31aa0344f24d,CUSTID_686,position,Furniture,ORGID_174,932.31,Credit Card,2024-10-06
c0b74b2c-b4ba-4a17-8891-0cdfc127f06c,CUSTID_943,billion,Furniture,ORGID_47,303.75,Debit Card,2021-09-08
62f59ed7-35c9-4e12-a8fc-2c5194fe50c3,CUSTID_544,decade,Software,ORGID_14,587.99,Net Banking,2020-03-22
fdb3ed75-6c57-4f40-90f2-1c187624375b,CUSTID_366,how,Clothing,ORGID_18,593.18,Credit Card,2021-04-04
cca8ca1b-f94c-492b-ab5d-062661c7333b,CUSTID_115,me,Healthcare,ORGID_0,830.69,Debit Card,2023-10-24
627b502c-c008-41fd-8417-fc144f3b0a73,CUSTID_154,camera,Clothing,ORGID_188,698.6,Debit Card,2022-12-26
283a5ddc-dc2e-4eb0-9864-0db3c88d875d,CUSTID_889,time,Entertainment,ORGID_81,739.96,PayPal,2024-05-23
d1f20e09-e116-424c-b405-c1d458a4a6b9,CUSTID_823,concern,Software,ORGID_37,535.17,Debit Card,2020-12-15
22d7dd4b-b7bd-4fae-a213-3643f7140aaa,CUSTID_641,it,Fashion,ORGID_145,693.79,Debit Card,2024-12-21
f8679035-b76d-407d-b36c-7a9c444c7236,CUSTID_751,bit,Fashion,ORGID_184,69.53,Net Banking,2022-02-17
4a3e2075-73e6-40fd-a8e8-1a57853496ff,CUSTID_113,pass,Fashion,ORGID_195,371.15,Debit Card,2024-04-25
b23aa26e-90fa-42d2-a6b6-d80451a94853,CUSTID_166,these,Clothing,ORGID_84,625.86,Net Banking,2020-06-13
5e6c7391-a684-4615-adeb-43214e47e770,CUSTID_174,site,Software,ORGID_98,533.53,Credit Card,2024-05-24
c40c2c15-4f86-452c-9416-57e31a032f09,CUSTID_431,away,Finance,ORGID_14,892.44,Debit Card,2020-10-23
58ea16e3-f5f3-4250-b96b-079050addfdd,CUSTID_893,hair,Entertainment,ORGID_11,731.71,Debit Card,2021-08-30
b461f489-c4ff-421f-adb4-52161072146e,CUSTID_675,dog,Electronics,ORGID_141,782.02,Debit Card,2022-01-18
1c85ba0e-57f4-4760-a3a8-3e3e543cbd98,CUSTID_467,financial,Software,ORGID_143,225.37,PayPal,2021-09-07
2e8730e5-0594-4d6a-a9a5-c9b7a24a2bbb,CUSTID_784,suffer,Healthcare,ORGID_182,111.5,Debit Card,2020-08-20
c0b5f27f-b4f8-4b8e-b34f-3ef81a2ea1dc,CUSTID_163,may,Entertainment,ORGID_109,657.43,PayPal,2021-05-16
81974e49-dcf7-42b2-bd9e-80e8d0e0871f,CUSTID_982,feeling,Finance,ORGID_44,773.85,Credit Card,2024-04-29
46ae1260-d04a-41a3-9bf1-7914952285ce,CUSTID_980,north,Clothing,ORGID_77,795.39,Net Banking,2023-01-29
838f4a0c-15df-4963-98bb-f60eb7b88813,CUSTID_389,rise,Healthcare,ORGID_69,166.69,Net Banking,2022-06-16
766fb094-1964-40dc-87cb-9ab0dee0022b,CUSTID_886,less,Finance,ORGID_81,266.01,Debit Card,2024-06-03
67c53954-7872-458b-b044-ba5c9cc5f586,CUSTID_399,ability,Fashion,ORGID_83,552.49,Credit Card,2023-01-22
e12a9271-b14d-4f7a-81e9-85fc1797ad6a,CUSTID_685,kid,Clothing,ORGID_70,121.54,Debit Card,2021-10-31
f67e421f-7162-4121-85ff-c939909f4fb6,CUSTID_930,sign,Furniture,ORGID_116,431.57,Credit Card,2024-08-21
d5ff30dd-10c7-4983-889b-9dddce10b264,CUSTID_407,early,Clothing,ORGID_172,106.43,Net Banking,2024-03-09
90cd122c-fb1f-4e62-bd6f-b4768fb43cb5,CUSTID_335,need,Finance,ORGID_167,554.69,Debit Card,2023-08-04
6ca20332-d397-41a1-98a1-3a90fb877573,CUSTID_597,low,Finance,ORGID_122,81.74,Net Banking,2021-02-25
4ad8a4db-60aa-4d61-a192-d8c2b2c933e6,CUSTID_641,do,Furniture,ORGID_185,560.52,Debit Card,2022-09-27
5aee821a-0b81-48d7-ba30-f0ad9b38d218,CUSTID_622,phone,Finance,ORGID_85,556.69,PayPal,2024-10-03
99c9e3e5-b7be-4ede-bc0a-007ad8209e65,CUSTID_303,measure,Finance,ORGID_2,49.94,Net Banking,2020-09-15
c13fa508-664f-42e1-9859-7eef3c650547,CUSTID_235,American,Software,ORGID_88,111.14,Credit Card,2024-09-15
a1e4f235-2f41-45cf-85a2-eeaaaffef636,CUSTID_312,see,Software,ORGID_46,164.76,Debit Card,2021-10-08
c56a7cc1-2f07-4ac7-a9d9-4049c97630f5,CUSTID_141,that,Books,ORGID_91,750.39,Debit Card,2021-05-27
56f36fcc-5123-4616-958d-f3fb79a01cf1,CUSTID_120,education,Healthcare,ORGID_160,308.5,PayPal,2022-12-20
a25734a7-110f-47d3-a4b7-a198efd3c6d3,CUSTID_898,sea,Books,ORGID_124,60.55,Credit Card,2021-06-07
d4d14232-c606-4566-bb71-8e5aabb2c215,CUSTID_774,win,Fashion,ORGID_196,838.46,Credit Card,2020-12-23
f34994fc-0df6-4b94-8f5c-1b12204a6b94,CUSTID_210,around,Software,ORGID_140,334.97,Debit Card,2024-02-21
7d50a421-fa6a-43cd-844a-979976d37213,CUSTID_10,action,Healthcare,ORGID_59,622.85,Net Banking,2025-01-13
9f7e0718-6e2c-4486-9855-48c219a8745f,CUSTID_809,pull,Fashion,ORGID_39,893.69,Credit Card,2022-11-26
e7a15f8f-9f75-4ae6-9c7f-8419d88d2cb2,CUSTID_855,collection,Fashion,ORGID_163,347.34,Credit Card,2020-08-15
bbafecdd-ea8c-4114-9c2a-0b0fa1aeb877,CUSTID_885,spend,Entertainment,ORGID_19,772.71,PayPal,2021-03-30
7e27f3bb-927c-4fe5-8b7e-939c6b689075,CUSTID_836,necessary,Electronics,ORGID_73,231.89,PayPal,2023-10-01
c98ea0b4-16e7-4c25-a9a7-1f5da0755760,CUSTID_189,personal,Furniture,ORGID_106,852.01,PayPal,2024-10-01
a7a1a2a0-8366-4a7c-8de2-a0b8abeec20d,CUSTID_779,increase,Fashion,ORGID_97,30.28,PayPal,2020-07-22
da9cc2ca-9bba-444b-8f39-4661fedc8840,CUSTID_535,late,Fashion,ORGID_57,738.66,Debit Card,2020-05-01
fcb143db-cbb9-48ef-b489-460db8c5702f,CUSTID_569,century,Finance,ORGID_187,19.56,Credit Card,2024-08-05
f40ef714-a326-41c5-a9ed-dc83c3c338a2,CUSTID_111,card,Entertainment,ORGID_26,392.01,Credit Card,2020-09-13
8cfa74fc-34ef-44d2-9063-39fc9f380c26,CUSTID_608,system,Clothing,ORGID_106,619.17,PayPal,2020-10-08
5520ea67-8256-4398-9215-24de90ab0991,CUSTID_54,take,Electronics,ORGID_83,391.94,Net Banking,2025-01-09
e749404c-2fa3-467a-916d-618f2253bf64,CUSTID_92,local,Finance,ORGID_126,594.7,Credit Card,2021-01-07
000b0d85-7d13-4164-b3d9-993915f0384f,CUSTID_338,college,Entertainment,ORGID_119,880.18,Credit Card,2022-04-06
4f151b5b-3135-4431-a591-d605e49ad5f6,CUSTID_834,friend,Finance,ORGID_54,815.08,Debit Card,2020-03-23
1f5cf1b2-e02a-4ed5-ae5a-5f4bf38ca464,CUSTID_866,week,Fashion,ORGID_91,594.91,Credit Card,2020-02-10
48b332a3-4c12-49dc-97e4-cc78483657c3,CUSTID_628,drive,Furniture,ORGID_188,674.52,Debit Card,2023-10-06
e92ed5cd-e3a2-46f4-8949-32706a786d56,CUSTID_774,parent,Finance,ORGID_38,688.81,Debit Card,2020-10-24
94126665-8c4e-473d-b1fb-45e91e560c52,CUSTID_971,why,Entertainment,ORGID_102,126.46,Debit Card,2025-03-13
599a1329-357b-4478-b35b-b909fac5b14c,CUSTID_963,conference,Clothing,ORGID_32,639.23,Credit Card,2022-04-03
77e77caa-a8f4-4f2e-881f-8d0c1feb70f2,CUSTID_40,notice,Fashion,ORGID_6,215.93,Debit Card,2023-04-13
9c5d6c6d-f28a-4390-a9c0-ba427fe572bf,CUSTID_258,property,Clothing,ORGID_93,341.83,Credit Card,2022-12-23
add7aab5-d9e0-4e13-ac54-f36803914fbc,CUSTID_279,former,Software,ORGID_172,45.72,Credit Card,2020-01-13
937a4c33-9bc5-4d88-991a-dbf42ac1fecd,CUSTID_545,social,Finance,ORGID_99,429.59,PayPal,2021-10-24
9adb19fc-f6aa-4ef1-9b36-216fc08f5090,CUSTID_986,pay,Finance,ORGID_135,371.96,Debit Card,2021-05-14
69bfee1b-82ff-4bc3-a48d-35fc5db44820,CUSTID_813,program,Healthcare,ORGID_64,479.22,PayPal,2024-08-30
6028bbbb-d9ba-476d-9e5a-a49a15d1da1a,CUSTID_107,agency,Clothing,ORGID_15,644.27,Debit Card,2024-05-10
ede58af3-6998-4ea7-ba3a-b7580ab059f9,CUSTID_631,although,Software,ORGID_41,454.86,Credit Card,2024-05-07
3d438063-7bc0-4376-9b07-ad75e0bc8cd1,CUSTID_568,student,Fashion,ORGID_20,817.42,Debit Card,2023-10-21
f79ad652-bd36-4e39-b28d-ce4d88e8c94b,CUSTID_464,thing,Software,ORGID_44,696.9,Debit Card,2024-06-21
b04d5e55-4ead-423d-99d9-a3432c0e8d4e,CUSTID_836,over,Fashion,ORGID_79,69.59,Credit Card,2022-01-05
fae18897-b6c3-46e4-9407-dc903dc9221c,CUSTID_10,model,Finance,ORGID_56,412.54,Debit Card,2022-09-15
c6a57fa7-c6f1-4d2e-90c0-f31c6f22c8f6,CUSTID_465,let,Clothing,ORGID_191,897.69,Debit Card,2023-01-30
3861843f-acc9-4735-9c01-101426b62943,CUSTID_40,military,Clothing,ORGID_7,911.16,PayPal,2022-12-28
e1e96767-9295-4213-b553-68432698e8ba,CUSTID_774,by,Clothing,ORGID_6,982.59,Net Banking,2020-06-06
2219809c-1414-46d2-a031-3de871e4c4a9,CUSTID_165,suddenly,Books,ORGID_170,742.01,Net Banking,2021-10-13
dea50e5d-ff6c-40d5-b5fd-8a4e342cc84c,CUSTID_494,current,Clothing,ORGID_125,157.47,Net Banking,2023-07-21
ea49538a-114a-400f-b24f-2216f40ec3b6,CUSTID_807,per,Finance,ORGID_111,36.89,Debit Card,2020-09-17
daf52c91-383c-4930-9142-4d4453ef9672,CUSTID_346,plan,Electronics,ORGID_65,889.16,Debit Card,2020-09-23
daae1fdd-9d66-41ec-b0ea-56b2c3238e4a,CUSTID_973,meet,Books,ORGID_180,396.71,Net Banking,2022-02-19
6bb07109-32eb-48bc-ae30-2c1e6b5db7ba,CUSTID_252,discuss,Books,ORGID_105,639.47,Net Banking,2024-07-25
bd1170e2-773b-4ea8-8088-70a79c2b8992,CUSTID_341,oil,Electronics,ORGID_14,412.41,PayPal,2024-04-20
39b16195-cdfd-44bc-92ce-5426905dfa07,CUSTID_98,table,Furniture,ORGID_184,601.14,Net Banking,2022-10-31
8359ee56-f2d2-47d2-b706-36747a9b0d2f,CUSTID_300,student,Books,ORGID_27,214.43,Debit Card,2025-02-24
1e36e7bb-30b5-48da-b161-4d45d75041cc,CUSTID_637,our,Healthcare,ORGID_138,270.4,PayPal,2022-10-11
de22112b-f565-400b-95fc-21308f92d3ae,CUSTID_314,result,Finance,ORGID_44,917.09,Credit Card,2024-06-12
c7c5c6db-a574-4d95-8a30-473029269756,CUSTID_743,really,Healthcare,ORGID_23,143.76,Net Banking,2025-01-23
e1a84fff-fa8b-4bab-b0e2-9d4316013d71,CUSTID_362,technology,Healthcare,ORGID_190,345.33,Debit Card,2023-08-18
59cd4aca-3c4d-40ea-94e4-57bb91e9a97b,CUSTID_265,memory,Software,ORGID_83,998.35,Net Banking,2021-04-16
d6a93b12-327c-44b0-af98-5faa706bdc46,CUSTID_968,trade,Healthcare,ORGID_128,897.28,PayPal,2021-08-27
